Date,Open,High,Low,Close,Volume,Symbol,Previous_Close,Daily_Return_Pct,MA_7,MA_30,Volatility_Pct,Price_Range
2025-10-03,865.15,873.0,863.8,867.3,8019442,SBIN.NS,864.1,0.37,865.56,833.56,1.07,9.2
2025-10-06,868.0,875.3,862.8,874.05,7820352,SBIN.NS,867.3,0.78,866.68,835.17,1.45,12.5
2025-10-07,874.15,877.0,863.0,864.7,9242580,SBIN.NS,874.05,-1.07,867.19,836.79,1.62,14.0
2025-10-08,866.8,867.8,857.25,858.25,7156112,SBIN.NS,864.7,-0.75,867.37,838.18,1.23,10.55
2025-10-09,861.6,865.8,858.1,862.1,7020501,SBIN.NS,858.25,0.45,866.14,839.99,0.9,7.7
2025-10-10,862.1,883.75,861.3,880.65,13713015,SBIN.NS,862.1,2.15,867.31,842.61,2.61,22.45
2025-10-13,879.0,888.1,876.0,882.95,11923143,SBIN.NS,880.65,0.26,870.0,845.29,1.38,12.1
2025-10-14,883.0,884.15,872.1,876.95,7681973,SBIN.NS,882.95,-0.68,871.38,847.66,1.38,12.05
2025-10-15,878.1,887.5,877.05,886.1,8269225,SBIN.NS,876.95,1.04,873.1,850.4,1.19,10.45
2025-10-16,888.3,891.85,882.45,886.95,8493686,SBIN.NS,886.1,0.1,876.28,852.89,1.07,9.4
2025-10-17,887.5,894.75,883.0,889.15,8511854,SBIN.NS,886.95,0.25,880.69,855.55,1.33,11.75
2025-10-20,894.6,913.65,891.05,907.5,13546463,SBIN.NS,889.15,2.06,887.18,858.91,2.54,22.6
2025-10-21,908.0,910.0,906.4,907.85,1783576,SBIN.NS,907.5,0.04,891.06,862.21,0.4,3.6
2025-10-23,912.0,918.0,904.8,911.55,13382769,SBIN.NS,907.85,0.41,895.15,865.64,1.46,13.2
2025-10-24,910.95,914.1,900.95,904.5,5313227,SBIN.NS,911.55,-0.77,899.09,868.51,1.46,13.15
2025-10-27,906.95,928.0,906.0,922.75,9150761,SBIN.NS,904.5,2.02,904.32,871.82,2.43,22.0
2025-10-28,927.1,935.85,917.7,930.25,22066289,SBIN.NS,922.75,0.81,910.51,875.37,1.98,18.15
2025-10-29,933.9,942.05,930.25,939.75,12314222,SBIN.NS,930.25,1.02,917.74,879.2,1.27,11.8
2025-10-30,939.45,944.9,933.05,934.35,13044473,SBIN.NS,939.75,-0.57,921.57,882.63,1.27,11.85
2025-10-31,934.9,946.7,930.25,937.0,12078252,SBIN.NS,934.35,0.28,925.74,885.29,1.77,16.45
2025-11-03,938.75,953.4,937.5,949.7,11744735,SBIN.NS,937.0,1.36,931.19,888.47,1.7,15.9
2025-11-04,951.0,959.3,941.5,957.6,19154518,SBIN.NS,949.7,0.83,938.77,891.65,1.89,17.8
2025-11-06,969.65,971.4,955.3,960.75,23088096,SBIN.NS,957.6,0.33,944.2,895.16,1.69,16.1
2025-11-07,958.75,964.85,944.0,955.85,13371323,SBIN.NS,960.75,-0.51,947.86,898.0,2.21,20.85
2025-11-10,956.0,963.2,949.1,951.15,7343249,SBIN.NS,955.85,-0.49,949.49,900.84,1.49,14.1
2025-11-11,953.6,954.95,945.05,953.3,8648917,SBIN.NS,951.15,0.23,952.19,903.91,1.05,9.9
2025-11-12,957.7,961.55,951.4,957.15,7043323,SBIN.NS,953.3,0.4,955.07,907.25,1.07,10.15
2025-11-13,954.25,963.95,952.45,954.0,8894441,SBIN.NS,957.15,-0.33,955.69,910.02,1.21,11.5
2025-11-14,952.95,969.05,952.0,967.85,11032927,SBIN.NS,954.0,1.45,957.15,913.2,1.79,17.05
2025-11-17,971.0,976.0,968.5,973.35,7415026,SBIN.NS,967.85,0.57,958.95,916.84,0.77,7.5
2025-11-18,975.6,976.7,968.85,972.45,6594686,SBIN.NS,973.35,-0.09,961.32,920.35,0.81,7.85
2025-11-19,972.45,984.45,968.8,982.75,8291226,SBIN.NS,972.45,1.06,965.84,923.97,1.62,15.65
2025-11-20,986.0,986.6,979.35,981.55,6440857,SBIN.NS,982.75,-0.12,969.87,927.87,0.74,7.25
2025-11-21,979.7,980.6,971.05,972.6,5377241,SBIN.NS,981.55,-0.91,972.08,931.68,0.98,9.55
2025-11-24,975.55,977.7,968.05,970.6,9901946,SBIN.NS,972.6,-0.21,974.45,935.3,1.0,9.65
2025-11-25,975.55,988.95,971.35,983.6,9140201,SBIN.NS,970.6,1.34,976.7,938.73,1.81,17.6
2025-11-26,986.6,999.0,982.15,983.9,13943490,SBIN.NS,983.6,0.03,978.21,942.09,1.72,16.85
2025-11-27,986.7,988.55,968.9,972.85,11909168,SBIN.NS,983.9,-1.12,978.26,945.29,2.03,19.65
2025-11-28,976.8,983.0,973.05,979.0,8117842,SBIN.NS,972.85,0.63,977.73,948.39,1.02,9.95
2025-12-01,985.45,991.2,969.85,973.1,8808306,SBIN.NS,979.0,-0.6,976.52,951.26,2.2,21.35
2025-12-02,976.0,980.45,964.9,967.3,13444314,SBIN.NS,973.1,-0.6,975.76,953.86,1.61,15.55
2025-12-03,970.45,972.55,947.55,951.05,14051968,SBIN.NS,967.3,-1.68,972.97,955.31,2.64,25.0
2025-12-04,951.05,952.55,944.45,948.1,13622724,SBIN.NS,951.05,-0.31,967.9,956.66,0.86,8.1
2025-12-05,948.85,973.3,946.7,971.5,17347847,SBIN.NS,948.1,2.47,966.13,958.65,2.81,26.6
2025-12-08,970.85,972.5,951.7,956.4,15386438,SBIN.NS,971.5,-1.55,963.78,960.38,2.19,20.8
2025-12-09,954.8,964.0,950.45,959.35,9580294,SBIN.NS,956.4,0.31,960.97,961.6,1.43,13.55
2025-12-10,960.1,963.95,955.25,959.75,6989178,SBIN.NS,959.35,0.04,959.06,962.59,0.91,8.7
2025-12-11,962.1,966.5,958.45,963.25,5979035,SBIN.NS,959.75,0.36,958.49,963.37,0.84,8.05
2025-12-12,966.0,967.0,958.0,963.15,5681930,SBIN.NS,963.25,-0.01,960.21,964.33,0.94,9.0
2025-12-15,957.25,968.85,957.25,967.25,4416952,SBIN.NS,963.15,0.43,962.95,965.34,1.21,11.6
2025-12-16,966.05,969.0,958.05,961.15,4764786,SBIN.NS,967.25,-0.63,961.47,965.72,1.14,10.95
2025-12-17,965.55,978.5,964.3,975.85,8013382,SBIN.NS,961.15,1.53,964.25,966.33,1.47,14.2
2025-12-18,977.9,981.45,973.5,977.55,4926879,SBIN.NS,975.85,0.17,966.85,966.89,0.82,7.95
2025-12-19,979.95,982.0,977.05,980.3,5376584,SBIN.NS,977.55,0.28,969.79,967.7,0.51,4.95
2025-12-22,981.1,983.0,972.55,974.3,5959037,SBIN.NS,980.3,-0.61,971.36,968.48,1.07,10.45
2025-12-23,976.3,977.55,970.7,971.9,5123287,SBIN.NS,974.3,-0.25,972.61,969.1,0.71,6.85
2025-12-24,973.2,977.3,967.5,968.95,4105643,SBIN.NS,971.9,-0.3,972.86,969.49,1.01,9.8
2025-12-26,968.95,971.0,964.75,966.3,3286321,SBIN.NS,968.95,-0.27,973.59,969.9,0.65,6.25
2025-12-29,966.9,968.9,961.45,965.05,5267233,SBIN.NS,966.3,-0.13,972.05,969.81,0.77,7.45
2025-12-30,963.0,976.2,959.5,973.45,15030644,SBIN.NS,965.05,0.87,971.46,969.81,1.74,16.7
2024-01-02,3549.36,3549.36,3508.52,3523.38,1344068,TCS.NS,3549.36,-0.73,3536.37,3536.37,1.16,40.84
2024-01-03,3508.29,3512.81,3433.83,3438.21,1803075,TCS.NS,3523.38,-2.42,3503.65,3503.65,2.3,78.98
2024-01-04,3447.52,3463.59,3400.26,3414.97,3598144,TCS.NS,3438.21,-0.68,3481.48,3481.48,1.86,63.33
2024-01-05,3422.61,3490.36,3422.47,3481.19,1963127,TCS.NS,3414.97,1.94,3481.42,3481.42,1.98,67.89
2024-01-08,3481.19,3482.91,3420.19,3425.68,1067805,TCS.NS,3481.19,-1.59,3472.13,3472.13,1.83,62.72
2024-01-09,3455.16,3494.65,3429.83,3436.49,1370944,TCS.NS,3425.68,0.32,3467.04,3467.04,1.89,64.82
2024-01-10,3436.58,3473.13,3434.72,3458.05,1292227,TCS.NS,3436.49,0.63,3454.0,3465.92,1.12,38.41
2024-01-11,3468.25,3513.88,3452.41,3479.0,1777909,TCS.NS,3458.05,0.61,3447.66,3467.37,1.78,61.47
2024-01-12,3583.73,3637.05,3559.14,3616.14,6813450,TCS.NS,3479.0,3.94,3473.07,3482.25,2.19,77.91
2024-01-15,3688.04,3692.69,3618.19,3635.7,2801505,TCS.NS,3616.14,0.54,3504.61,3496.2,2.06,74.5
2024-01-16,3631.23,3631.23,3590.76,3596.12,1432672,TCS.NS,3635.7,-1.09,3521.03,3504.52,1.13,40.47
2024-01-17,3556.72,3641.42,3550.71,3617.82,3458696,TCS.NS,3596.12,0.6,3548.47,3513.24,2.55,90.71
2024-01-18,3630.29,3640.35,3596.77,3634.58,2239110,TCS.NS,3617.82,0.46,3576.77,3521.91,1.21,43.58
2024-01-19,3699.66,3717.06,3671.58,3697.83,2941975,TCS.NS,3634.58,1.74,3611.03,3533.63,1.24,45.48
2024-01-23,3657.46,3689.25,3603.77,3618.31,2618854,TCS.NS,3697.83,-2.15,3630.93,3538.93,2.37,85.48
2024-01-24,3638.71,3642.13,3568.93,3602.88,2657709,TCS.NS,3618.31,-0.43,3629.03,3542.69,2.05,73.2
2024-01-25,3601.1,3620.89,3543.71,3573.34,2205154,TCS.NS,3602.88,-0.82,3620.13,3544.39,2.18,77.18
2024-01-29,3564.43,3582.44,3545.72,3564.62,1646747,TCS.NS,3573.34,-0.24,3615.63,3545.46,1.04,36.72
2024-01-30,3570.67,3608.51,3551.49,3564.2,1411621,TCS.NS,3564.62,-0.01,3607.97,3546.39,1.61,57.02
2024-01-31,3574.18,3595.57,3560.35,3578.64,2459358,TCS.NS,3564.2,0.41,3599.97,3547.93,0.99,35.22
2024-02-01,3582.44,3662.06,3568.42,3614.46,2363107,TCS.NS,3578.64,1.0,3588.06,3550.95,2.62,93.64
2024-02-02,3634.06,3736.61,3631.2,3719.64,2826510,TCS.NS,3614.46,2.91,3602.54,3558.29,2.9,105.41
2024-02-05,3735.3,3771.87,3715.7,3726.2,1691523,TCS.NS,3719.64,0.18,3620.16,3565.28,1.51,56.17
2024-02-06,3748.43,3891.82,3741.86,3878.79,4474396,TCS.NS,3726.2,4.1,3663.79,3577.82,4.01,149.96
2024-02-07,3894.73,3896.6,3820.59,3829.46,2124267,TCS.NS,3878.79,-1.27,3701.63,3587.5,1.99,76.01
2024-02-08,3835.65,3899.42,3831.94,3877.0,2345173,TCS.NS,3829.46,1.24,3746.31,3598.22,1.76,67.48
2024-02-09,3879.3,3924.5,3845.02,3876.63,2100596,TCS.NS,3877.0,-0.01,3788.88,3608.17,2.07,79.48
2024-02-12,3873.16,3900.92,3850.23,3864.44,1013716,TCS.NS,3876.63,-0.31,3824.59,3617.0,1.32,50.69
2024-02-13,3868.89,3910.67,3827.67,3891.45,1257415,TCS.NS,3864.44,0.7,3849.14,3626.15,2.17,83.0
2024-02-14,3851.59,3859.0,3797.66,3845.12,1391283,TCS.NS,3891.45,-1.19,3866.13,3636.01,1.62,61.34
2024-02-15,3871.28,3888.44,3829.08,3848.03,1091582,TCS.NS,3845.12,0.08,3861.73,3646.83,1.55,59.36
2024-02-16,3857.45,3889.99,3845.12,3871.56,1307556,TCS.NS,3848.03,0.61,3867.75,3661.28,1.17,44.87
2024-02-19,3866.64,3871.56,3802.82,3848.59,772291,TCS.NS,3871.56,-0.59,3863.69,3675.73,1.81,68.74
2024-02-20,3828.24,3843.15,3760.62,3779.99,1193648,TCS.NS,3848.59,-1.78,3849.88,3685.69,2.19,82.53
2024-02-21,3763.43,3810.65,3733.05,3743.27,1885939,TCS.NS,3779.99,-0.97,3832.57,3696.28,2.08,77.6
2024-02-22,3724.05,3840.29,3724.05,3832.93,2982052,TCS.NS,3743.27,2.4,3824.21,3709.49,3.12,116.24
2024-02-23,3873.16,3873.16,3794.76,3800.1,2538072,TCS.NS,3832.93,-0.86,3817.78,3720.89,2.07,78.4
2024-02-26,3785.0,3798.13,3735.07,3752.23,1379284,TCS.NS,3800.1,-1.26,3804.1,3730.0,1.69,63.06
2024-02-27,3750.3,3867.53,3750.3,3849.15,2960475,TCS.NS,3752.23,2.58,3800.89,3737.77,3.13,117.23
2024-02-28,3840.9,3896.51,3834.71,3862.8,1939225,TCS.NS,3849.15,0.35,3802.92,3745.34,1.61,61.8
2024-02-29,3844.09,3880.75,3811.78,3840.43,3772719,TCS.NS,3862.8,-0.58,3811.56,3753.48,1.81,68.97
2024-03-01,3851.78,3882.54,3832.64,3839.73,2043265,TCS.NS,3840.43,-0.02,3825.34,3760.88,1.3,49.9
2024-03-04,3849.71,3861.81,3822.42,3826.92,1749271,TCS.NS,3839.73,-0.33,3824.48,3767.29,1.03,39.39
2024-03-05,3809.39,3811.26,3732.49,3762.59,2070859,TCS.NS,3826.92,-1.68,3819.12,3769.45,2.11,78.77
2024-03-06,3745.66,3818.77,3712.28,3811.54,1744204,TCS.NS,3762.59,1.3,3827.59,3775.89,2.87,106.49
2024-03-07,3812.2,3867.53,3786.6,3853.09,2688905,TCS.NS,3811.54,1.09,3828.16,3784.23,2.14,80.93
2024-03-11,3834.71,3894.73,3834.71,3865.98,2304068,TCS.NS,3853.09,0.33,3828.61,3793.99,1.57,60.02
2024-03-12,3865.98,3966.89,3864.76,3931.54,4039801,TCS.NS,3865.98,1.7,3841.63,3806.22,2.64,102.13
2024-03-13,3943.49,3977.26,3874.94,3890.98,2837260,TCS.NS,3931.54,-1.03,3848.95,3817.11,2.64,102.32
2024-03-14,3895.15,3962.25,3831.89,3945.93,2919608,TCS.NS,3890.98,1.41,3865.95,3829.35,3.4,130.36
2024-03-15,3931.87,3975.38,3917.24,3956.86,3373143,TCS.NS,3945.93,0.28,3893.7,3840.77,1.48,58.14
2024-03-18,3953.11,3990.15,3861.76,3894.26,1526904,TCS.NS,3956.86,-1.58,3905.52,3846.59,3.32,128.39
2024-03-19,3799.31,3805.64,3719.92,3729.95,8931209,TCS.NS,3894.26,-4.22,3887.93,3846.71,2.3,85.72
2024-03-20,3738.11,3768.12,3713.92,3723.95,1817913,TCS.NS,3729.95,-0.16,3867.64,3841.55,1.46,54.2
2024-03-21,3741.91,3759.12,3702.48,3725.87,3829582,TCS.NS,3723.95,0.05,3838.26,3838.1,1.53,56.64
2024-03-22,3654.65,3693.1,3615.26,3667.68,5852485,TCS.NS,3725.87,-1.56,3806.36,3831.12,2.15,77.84
2024-03-26,3634.02,3701.26,3630.69,3636.36,3440925,TCS.NS,3667.68,-0.85,3762.13,3823.11,1.94,70.57
2024-03-27,3646.68,3652.77,3591.25,3602.04,1968575,TCS.NS,3636.36,-0.94,3711.44,3814.36,1.71,61.52
2024-03-28,3610.67,3671.53,3601.66,3635.24,4311783,TCS.NS,3602.04,0.92,3674.44,3805.82,1.94,69.87
2024-04-01,3655.3,3688.69,3646.25,3673.17,1569676,TCS.NS,3635.24,1.04,3666.33,3800.09,1.16,42.44
2024-04-02,3648.08,3666.7,3632.14,3642.27,2142666,TCS.NS,3673.17,-0.84,3654.66,3793.23,0.95,34.56
2024-04-03,3611.51,3733.42,3611.51,3701.82,3973090,TCS.NS,3642.27,1.63,3651.23,3787.58,3.38,121.91
2024-04-04,3728.64,3778.11,3690.52,3754.34,3394637,TCS.NS,3701.82,1.42,3663.61,3784.43,2.37,87.59
2024-04-05,3730.61,3753.12,3714.2,3731.78,1636819,TCS.NS,3754.34,-0.6,3677.24,3782.83,1.05,38.92
2024-04-08,3735.3,3781.86,3713.73,3725.5,2302538,TCS.NS,3731.78,-0.17,3694.87,3782.23,1.83,68.13
2024-04-09,3736.24,3766.11,3680.95,3701.12,1876992,TCS.NS,3725.5,-0.65,3704.29,3777.84,2.31,85.16
2024-04-10,3710.35,3742.05,3674.34,3736.85,2101965,TCS.NS,3701.12,0.97,3713.38,3775.73,1.84,67.71
2024-04-12,3724.05,3763.76,3700.13,3752.56,4354821,TCS.NS,3736.85,0.42,3729.14,3775.74,1.72,63.63
2024-04-15,3752.56,3811.45,3675.33,3696.1,4200329,TCS.NS,3752.56,-1.5,3728.32,3770.64,3.7,136.12
2024-04-16,3659.34,3684.38,3622.62,3631.95,3051420,TCS.NS,3696.1,-1.74,3710.84,3762.95,1.7,61.76
2024-04-18,3635.7,3691.22,3610.57,3621.82,3476284,TCS.NS,3631.95,-0.28,3695.13,3755.66,2.23,80.65
2024-04-19,3599.32,3612.96,3564.52,3588.25,2957749,TCS.NS,3621.82,-0.93,3675.52,3747.28,1.36,48.44
2024-04-22,3598.38,3636.83,3574.93,3624.26,1728883,TCS.NS,3588.25,1.0,3664.54,3740.52,1.73,61.9
2024-04-23,3635.94,3652.77,3620.51,3633.74,1807586,TCS.NS,3624.26,0.26,3649.81,3736.23,0.89,32.26
2024-04-24,3648.08,3655.59,3586.61,3592.8,1317312,TCS.NS,3633.74,-1.13,3626.99,3728.94,1.92,68.98
2024-04-25,3574.18,3632.75,3574.0,3612.63,2856271,TCS.NS,3592.8,0.55,3615.06,3720.92,1.64,58.75
2024-04-26,3615.4,3635.7,3566.07,3583.7,2039178,TCS.NS,3612.63,-0.8,3608.17,3711.51,1.95,69.63
2024-04-29,3599.32,3636.64,3581.69,3629.52,1110693,TCS.NS,3583.7,1.28,3609.27,3701.44,1.53,54.95
2024-04-30,3631.2,3640.35,3573.06,3583.05,2203078,TCS.NS,3629.52,-1.28,3608.53,3691.18,1.88,67.29
2024-05-02,3543.1,3630.36,3543.1,3623.04,2491044,TCS.NS,3583.05,1.12,3608.35,3680.42,2.46,87.26
2024-05-03,3648.22,3651.46,3561.43,3604.38,2962234,TCS.NS,3623.04,-0.52,3604.16,3668.67,2.53,90.03
2024-05-06,3613.38,3694.93,3613.38,3677.2,2053831,TCS.NS,3604.38,2.02,3616.22,3661.43,2.26,81.55
2024-05-07,3686.35,3739.99,3670.12,3731.5,2062112,TCS.NS,3677.2,1.48,3633.2,3661.48,1.9,69.87
2024-05-08,3714.67,3736.52,3693.66,3729.63,1247685,TCS.NS,3731.5,-0.05,3654.05,3661.67,1.16,42.86
2024-05-09,3715.61,3724.05,3666.89,3713.92,1726486,TCS.NS,3729.63,-0.42,3666.1,3661.27,1.56,57.16
2024-05-10,3716.17,3726.48,3643.44,3651.74,1672489,TCS.NS,3713.92,-1.67,3675.92,3660.74,2.28,83.04
2024-05-13,3642.93,3709.04,3629.33,3702.29,931326,TCS.NS,3651.74,1.38,3687.24,3662.94,2.2,79.71
2024-05-14,3691.22,3700.41,3650.8,3658.59,1058317,TCS.NS,3702.29,-1.18,3694.98,3664.83,1.36,49.61
2024-05-15,3661.68,3682.74,3634.49,3639.08,1115021,TCS.NS,3658.59,-0.53,3689.54,3664.95,1.33,48.25
2024-05-16,3675.64,3693.02,3630.67,3684.94,2599399,TCS.NS,3639.08,1.26,3682.88,3665.35,1.72,62.35
2024-05-17,3701.99,3702.94,3617.92,3621.79,2765804,TCS.NS,3684.94,-1.71,3667.48,3664.66,2.35,85.02
2024-05-21,3618.49,3631.85,3599.08,3608.66,1908117,TCS.NS,3621.79,-0.36,3652.44,3661.56,0.91,32.77
2024-05-22,3622.64,3628.55,3606.16,3619.81,1311168,TCS.NS,3608.66,0.31,3647.88,3657.07,0.62,22.39
2024-05-23,3628.26,3688.77,3613.67,3677.86,2095742,TCS.NS,3619.81,1.6,3644.39,3655.28,2.08,75.1
2024-05-24,3663.5,3668.74,3631.43,3636.34,1309452,TCS.NS,3677.86,-1.13,3641.21,3652.3,1.03,37.31
2024-05-27,3641.54,3691.93,3628.64,3634.03,1841538,TCS.NS,3636.34,-0.06,3640.49,3650.07,1.74,63.29
2024-05-28,3644.37,3655.71,3617.92,3627.27,1801993,TCS.NS,3634.03,-0.19,3632.25,3646.41,1.04,37.79
2024-05-29,3635.77,3635.77,3589.58,3593.03,1568095,TCS.NS,3627.27,-0.94,3628.14,3641.1,1.29,46.19
2024-05-30,3567.86,3584.29,3509.71,3529.22,2919230,TCS.NS,3593.03,-1.78,3616.79,3635.53,2.12,74.58
2024-05-31,3532.9,3542.16,3451.43,3467.68,10956800,TCS.NS,3529.22,-1.74,3595.06,3630.06,2.63,90.73
2024-06-03,3526.1,3543.82,3491.34,3497.81,2156773,TCS.NS,3467.68,0.87,3569.34,3625.93,1.5,52.48
2024-06-04,3495.12,3537.63,3392.63,3509.29,3395997,TCS.NS,3497.81,0.33,3551.19,3623.29,4.27,145.0
2024-06-05,3510.23,3574.28,3495.12,3539.0,2799670,TCS.NS,3509.29,0.85,3537.61,3620.45,2.26,79.16
2024-06-06,3571.63,3627.27,3534.32,3618.3,4328036,TCS.NS,3539.0,2.24,3536.33,3619.94,2.63,92.95
2024-06-07,3624.82,3698.21,3624.82,3678.33,4552445,TCS.NS,3618.3,1.66,3548.52,3622.79,2.02,73.39
2024-06-10,3679.32,3689.62,3629.16,3645.03,1734661,TCS.NS,3678.33,-0.91,3565.06,3623.87,1.67,60.46
2024-06-11,3632.09,3665.11,3628.31,3638.8,1419898,TCS.NS,3645.03,-0.17,3589.51,3625.7,1.01,36.8
2024-06-12,3659.86,3677.91,3615.51,3619.48,2177001,TCS.NS,3638.8,-0.53,3606.89,3625.37,1.73,62.4
2024-06-13,3643.24,3674.6,3638.7,3663.4,1932323,TCS.NS,3619.48,1.21,3628.91,3628.05,0.99,35.9
2024-06-14,3673.65,3673.65,3616.03,3619.86,1860730,TCS.NS,3663.4,-1.19,3640.46,3627.94,1.59,57.62
2024-06-18,3614.19,3629.26,3584.91,3603.85,1774045,TCS.NS,3619.86,-0.44,3638.39,3627.92,1.24,44.35
2024-06-19,3615.7,3621.56,3582.92,3591.19,1509050,TCS.NS,3603.85,-0.35,3625.94,3625.06,1.08,38.64
2024-06-20,3585.8,3598.98,3570.74,3577.54,2846526,TCS.NS,3591.19,-0.38,3616.3,3619.93,0.79,28.24
2024-06-21,3615.09,3663.07,3587.74,3599.74,4642195,TCS.NS,3577.54,0.62,3610.72,3615.6,2.1,75.33
2024-06-24,3597.85,3643.43,3581.36,3605.45,1702154,TCS.NS,3599.74,0.16,3608.72,3611.98,1.73,62.07
2024-06-25,3605.64,3634.59,3582.88,3625.9,1338808,TCS.NS,3605.45,0.57,3603.36,3611.12,1.44,51.71
2024-06-26,3631.62,3652.82,3628.31,3642.34,1639845,TCS.NS,3625.9,0.45,3606.57,3609.12,0.68,24.51
2024-06-27,3618.87,3723.72,3606.68,3716.3,4526556,TCS.NS,3642.34,2.03,3622.64,3611.04,3.25,117.04
2024-06-28,3700.86,3740.72,3682.01,3687.96,2731571,TCS.NS,3716.3,-0.76,3636.46,3612.67,1.59,58.71
2024-07-01,3668.93,3780.11,3668.93,3757.91,2658723,TCS.NS,3687.96,1.9,3662.23,3615.11,3.03,111.18
2024-07-02,3772.46,3800.61,3762.02,3794.94,2307449,TCS.NS,3757.91,0.99,3690.11,3620.88,1.03,38.59
2024-07-03,3797.4,3803.16,3736.0,3745.68,1821198,TCS.NS,3794.94,-1.3,3710.15,3625.44,1.8,67.16
2024-07-04,3778.37,3823.24,3761.6,3798.3,2518001,TCS.NS,3745.68,1.4,3734.78,3631.39,1.64,61.64
2024-07-05,3787.95,3803.78,3767.17,3789.65,1668616,TCS.NS,3798.3,-0.23,3755.82,3635.12,0.97,36.61
2024-07-08,3799.29,3808.03,3757.77,3772.08,1758882,TCS.NS,3789.65,-0.46,3763.79,3639.65,1.34,50.26
2024-07-09,3764.34,3785.07,3754.99,3764.81,1305801,TCS.NS,3772.08,-0.19,3774.77,3644.0,0.8,30.08
2024-07-10,3763.11,3781.62,3685.93,3692.69,2669716,TCS.NS,3764.81,-1.92,3765.45,3646.19,2.6,95.69
2024-07-11,3713.33,3759.61,3679.89,3706.43,4872189,TCS.NS,3692.69,0.37,3752.81,3649.97,2.17,79.72
2024-07-12,3759.62,3967.39,3751.4,3952.27,13509164,TCS.NS,3706.43,6.63,3782.32,3664.07,5.76,215.99
2024-07-15,4001.16,4005.22,3926.86,3938.34,4848030,TCS.NS,3952.27,-0.35,3802.32,3679.76,2.0,78.36
2024-07-16,3940.98,3962.28,3915.38,3947.08,2029521,TCS.NS,3938.34,0.22,3824.81,3694.73,1.2,46.9
2024-07-18,3929.65,4085.51,3929.65,4076.58,5613364,TCS.NS,3947.08,3.28,3868.31,3713.64,3.97,155.86
2024-07-19,4087.8,4126.96,4057.36,4073.6,3903354,TCS.NS,4076.58,-0.07,3912.43,3731.46,1.72,69.6
2024-07-22,4071.28,4090.22,4038.19,4059.35,1896386,TCS.NS,4073.6,-0.35,3964.81,3746.16,1.29,52.03
2024-07-23,4055.23,4129.75,4039.42,4073.56,2365208,TCS.NS,4059.35,0.35,4017.25,3759.34,2.24,90.33
2024-07-24,4059.49,4108.35,4041.13,4077.25,1809793,TCS.NS,4073.56,0.09,4035.11,3773.74,1.66,67.22
2024-07-25,4066.6,4112.04,4046.9,4092.63,2810342,TCS.NS,4077.25,0.38,4057.15,3788.87,1.61,65.14
2024-07-26,4118.67,4187.27,4106.41,4154.51,3552210,TCS.NS,4092.63,1.51,4086.78,3806.71,1.97,80.86
2024-07-29,4180.21,4195.36,4138.55,4148.12,1746803,TCS.NS,4154.51,-0.15,4097.0,3822.86,1.37,56.81
2024-07-30,4157.59,4164.12,4097.18,4133.2,1797906,TCS.NS,4148.12,-0.36,4105.52,3839.98,1.63,66.94
2024-07-31,4118.67,4179.27,4113.94,4152.14,2330091,TCS.NS,4133.2,0.46,4118.77,3858.25,1.59,65.33
2024-08-01,4165.44,4184.29,4132.92,4163.27,2202244,TCS.NS,4152.14,0.27,4131.59,3877.32,1.24,51.37
2024-08-02,4132.87,4164.12,4042.92,4055.28,2811282,TCS.NS,4163.27,-2.59,4128.45,3893.25,3.0,121.2
2024-08-05,4013.57,4013.57,3891.91,3934.09,2787771,TCS.NS,4055.28,-2.99,4105.8,3904.39,3.13,121.66
2024-08-06,3949.14,4031.8,3939.53,3949.38,2203067,TCS.NS,3934.09,0.39,4076.5,3915.85,2.34,92.27
2024-08-07,4003.16,4019.21,3957.99,3977.07,1237666,TCS.NS,3949.38,0.7,4052.06,3927.56,1.55,61.22
2024-08-08,3958.66,4006.95,3938.77,3950.66,2441283,TCS.NS,3977.07,-0.66,4025.98,3937.84,1.73,68.18
2024-08-09,3992.74,4027.44,3981.9,4003.87,1302536,TCS.NS,3950.66,1.35,4004.8,3947.42,1.14,45.54
2024-08-12,4005.05,4013.57,3963.72,3972.53,936912,TCS.NS,4003.87,-0.78,3977.55,3956.91,1.26,49.85
2024-08-13,3988.96,4008.84,3960.55,3973.76,1495593,TCS.NS,3972.53,0.03,3965.91,3964.1,1.22,48.29
2024-08-14,3985.17,4077.2,3965.43,4066.83,3226545,TCS.NS,3973.76,2.34,3984.87,3973.17,2.82,111.77
2024-08-16,4118.67,4191.58,4095.1,4181.21,3457058,TCS.NS,4066.83,2.81,4017.99,3987.68,2.36,96.48
2024-08-19,4185.89,4255.25,4156.87,4251.23,2055210,TCS.NS,4181.21,1.67,4057.16,4002.78,2.37,98.38
2024-08-20,4265.43,4322.24,4260.69,4282.75,2212298,TCS.NS,4251.23,0.74,4104.6,4019.22,1.44,61.55
2024-08-21,4277.74,4317.5,4253.64,4309.46,1896990,TCS.NS,4282.75,0.62,4148.25,4037.13,1.5,63.86
2024-08-22,4317.5,4318.4,4258.04,4262.59,1829872,TCS.NS,4309.46,-1.09,4189.69,4053.72,1.42,60.36
2024-08-23,4260.69,4266.37,4218.09,4226.51,1809253,TCS.NS,4262.59,-0.85,4225.8,4071.52,1.14,48.28
2024-08-26,4250.28,4310.07,4246.49,4263.01,1844164,TCS.NS,4226.51,0.86,4253.82,4090.07,1.5,63.58
