Date,Open,High,Low,Close,Volume,Symbol
2024-12-18,289.66,293.64,289.23,293.03,10965226,WIPRO.NS
2024-12-19,287.17,293.78,282.3,293.17,12405595,WIPRO.NS
2024-12-20,295.75,299.97,285.34,286.09,22214824,WIPRO.NS
2024-12-23,287.41,291.2,285.91,288.63,6693583,WIPRO.NS
2024-12-24,288.25,289.84,283.84,286.19,8837902,WIPRO.NS
2024-12-26,286.28,287.74,284.97,285.95,6516148,WIPRO.NS
2024-12-27,286.09,291.44,285.63,289.75,8063921,WIPRO.NS
2024-12-30,289.75,290.03,283.7,284.69,13709891,WIPRO.NS
2024-12-31,282.11,284.03,276.77,282.95,9337030,WIPRO.NS
2025-01-01,281.22,284.36,280.24,281.5,7878201,WIPRO.NS
2025-01-02,279.35,285.39,278.55,284.78,8800435,WIPRO.NS
2025-01-03,284.31,284.78,275.6,276.02,12535720,WIPRO.NS
2025-01-06,276.53,279.16,272.36,275.88,9173687,WIPRO.NS
2025-01-07,275.88,278.88,273.06,275.64,7381943,WIPRO.NS
2025-01-08,274.66,279.77,271.19,278.92,7937785,WIPRO.NS
2025-01-09,278.41,279.35,273.11,274.0,7964702,WIPRO.NS
2025-01-10,275.88,284.27,275.88,281.74,19505556,WIPRO.NS
2025-01-13,280.24,280.52,272.08,273.58,9541248,WIPRO.NS
2025-01-14,273.53,276.11,268.61,274.52,7670070,WIPRO.NS
2025-01-15,274.66,276.25,271.56,274.33,4662694,WIPRO.NS
2025-01-16,277.38,277.94,268.75,270.02,10345666,WIPRO.NS
2025-01-17,269.78,269.78,262.94,264.3,9358955,WIPRO.NS
2025-01-20,283.1,286.28,278.36,281.45,39380165,WIPRO.NS
2025-01-21,283.47,286.7,279.16,279.67,15619474,WIPRO.NS
2025-01-22,280.61,290.59,280.61,289.75,30859317,WIPRO.NS
2025-01-23,291.63,304.28,291.2,297.81,39904371,WIPRO.NS
2025-01-24,299.03,302.31,296.78,300.06,17479586,WIPRO.NS
2025-01-27,297.91,299.17,287.55,288.67,12372895,WIPRO.NS
2025-01-28,290.63,294.07,288.29,290.25,12077491,WIPRO.NS
2025-01-29,291.64,300.86,291.64,298.71,16338112,WIPRO.NS
2025-01-30,297.32,299.91,292.5,295.41,9984186,WIPRO.NS
2025-01-31,297.99,301.82,295.94,298.18,15597644,WIPRO.NS
2025-02-01,298.81,299.48,290.01,291.4,6046117,WIPRO.NS
2025-02-03,289.68,300.19,287.1,299.81,14877076,WIPRO.NS
2025-02-04,304.02,304.83,299.57,302.34,15366864,WIPRO.NS
2025-02-05,303.83,307.32,301.05,303.16,9628027,WIPRO.NS
2025-02-06,305.93,309.37,300.72,303.97,15062390,WIPRO.NS
2025-02-07,304.97,304.97,300.19,304.02,8589587,WIPRO.NS
2025-02-10,304.78,306.88,301.96,305.02,12304840,WIPRO.NS
2025-02-11,305.45,306.31,297.9,299.24,10627890,WIPRO.NS
2025-02-12,299.67,301.87,295.75,296.56,9668342,WIPRO.NS
2025-02-13,296.66,299.86,293.45,294.98,8832731,WIPRO.NS
2025-02-14,296.42,298.66,291.16,294.55,7371341,WIPRO.NS
2025-02-17,294.55,296.66,288.72,291.92,7507772,WIPRO.NS
2025-02-18,291.92,299.0,291.92,298.47,10368789,WIPRO.NS
2025-02-19,297.56,302.58,294.74,300.29,7835672,WIPRO.NS
2025-02-20,297.52,300.48,296.61,299.52,7697134,WIPRO.NS
2025-02-21,299.05,299.05,291.64,292.88,8722925,WIPRO.NS
2025-02-24,289.63,289.96,280.45,282.08,12600963,WIPRO.NS
2025-02-25,281.41,283.27,277.34,278.49,10810040,WIPRO.NS
2025-02-27,281.07,282.79,278.54,281.55,15555649,WIPRO.NS
2025-02-28,281.07,281.07,264.82,265.44,17458839,WIPRO.NS
2025-03-03,267.16,273.76,267.02,271.08,11471554,WIPRO.NS
2025-03-04,266.73,270.65,264.15,267.69,9331785,WIPRO.NS
2025-03-05,269.03,274.33,266.4,272.56,10285712,WIPRO.NS
2025-03-06,275.77,279.16,271.03,273.33,9782051,WIPRO.NS
2025-03-07,274.76,275.05,270.46,272.28,8097300,WIPRO.NS
2025-03-10,271.94,273.09,265.73,268.55,8165123,WIPRO.NS
2025-03-11,264.82,267.02,261.19,265.54,8602609,WIPRO.NS
2025-03-12,265.49,265.49,250.67,256.74,18584311,WIPRO.NS
2025-03-13,256.74,259.18,251.77,252.39,8683943,WIPRO.NS
2025-03-17,252.39,253.54,247.52,248.42,12697926,WIPRO.NS
2025-03-18,248.42,248.42,248.42,248.42,0,WIPRO.NS
2025-03-19,250.48,254.78,244.98,254.02,14044300,WIPRO.NS
2025-03-20,257.36,261.9,255.74,256.22,17038774,WIPRO.NS
2025-03-21,252.39,257.7,248.76,252.68,22659168,WIPRO.NS
