Date,Open,High,Low,Close,Volume,Symbol
2024-10-03,2823.18,2837.11,2776.93,2808.23,1233447,HINDUNILVR.NS
2024-10-04,2805.95,2828.27,2734.18,2764.94,2456486,HINDUNILVR.NS
2024-10-07,2761.3,2782.12,2741.94,2750.05,1280975,HINDUNILVR.NS
2024-10-08,2760.33,2801.1,2716.37,2735.88,1761488,HINDUNILVR.NS
2024-10-09,2740.34,2742.72,2679.48,2687.49,1476282,HINDUNILVR.NS
2024-10-10,2688.51,2705.4,2652.79,2673.66,2065078,HINDUNILVR.NS
2024-10-11,2683.46,2707.92,2656.53,2701.32,679307,HINDUNILVR.NS
2024-10-14,2709.48,2722.19,2683.66,2707.05,874010,HINDUNILVR.NS
2024-10-15,2710.93,2716.95,2683.9,2699.62,1082666,HINDUNILVR.NS
2024-10-16,2707.1,2715.25,2674.53,2699.43,1170797,HINDUNILVR.NS
2024-10-17,2697.68,2700.16,2643.33,2658.08,1368242,HINDUNILVR.NS
2024-10-18,2658.08,2659.39,2614.21,2637.17,1137277,HINDUNILVR.NS
2024-10-21,2635.13,2657.45,2601.6,2614.31,792345,HINDUNILVR.NS
2024-10-22,2606.11,2630.28,2595.09,2602.81,1272253,HINDUNILVR.NS
2024-10-23,2543.89,2613.82,2543.89,2581.07,1431962,HINDUNILVR.NS
2024-10-24,2569.13,2569.13,2380.45,2431.4,9216267,HINDUNILVR.NS
2024-10-25,2428.69,2465.28,2426.55,2453.68,2761166,HINDUNILVR.NS
2024-10-28,2469.16,2513.42,2445.96,2500.02,852829,HINDUNILVR.NS
2024-10-29,2509.63,2509.63,2461.39,2472.7,1695654,HINDUNILVR.NS
2024-10-30,2481.78,2487.89,2458.87,2479.79,1200637,HINDUNILVR.NS
2024-10-31,2479.79,2488.09,2449.84,2453.87,1901355,HINDUNILVR.NS
2024-11-01,2469.11,2471.05,2437.47,2462.85,118532,HINDUNILVR.NS
2024-11-04,2472.07,2472.07,2429.85,2450.52,1097260,HINDUNILVR.NS
2024-11-05,2445.87,2455.81,2433.25,2447.18,702046,HINDUNILVR.NS
