Date,Open,High,Low,Close,Volume,Symbol
2025-01-03,1896.81,1896.81,1866.75,1883.02,6218003,INFY.NS
2025-01-06,1895.89,1916.29,1872.58,1882.15,7164403,INFY.NS
2025-01-07,1889.09,1902.25,1868.36,1875.35,4294832,INFY.NS
2025-01-08,1874.52,1882.88,1834.46,1877.58,5482050,INFY.NS
2025-01-09,1878.46,1895.75,1855.63,1862.19,6833503,INFY.NS
2025-01-10,1881.32,1920.95,1876.71,1910.41,8036913,INFY.NS
2025-01-13,1899.78,1925.81,1892.98,1905.8,5804152,INFY.NS
2025-01-14,1912.26,1915.12,1875.59,1884.29,5792162,INFY.NS
2025-01-15,1891.04,1901.77,1881.42,1893.61,2985439,INFY.NS
2025-01-16,1909.44,1910.41,1861.75,1873.02,7533579,INFY.NS
2025-01-17,1797.8,1804.59,1759.92,1763.27,16409953,INFY.NS
2025-01-20,1770.55,1775.41,1741.61,1761.18,4333011,INFY.NS
2025-01-21,1766.76,1779.0,1741.51,1748.94,7169109,INFY.NS
2025-01-22,1755.45,1812.17,1753.26,1803.09,8373913,INFY.NS
2025-01-23,1804.59,1825.52,1799.45,1811.83,5907471,INFY.NS
2025-01-24,1811.88,1840.43,1810.66,1821.54,4887027,INFY.NS
2025-01-27,1795.61,1809.45,1759.92,1769.63,7652371,INFY.NS
2025-01-28,1777.4,1809.94,1772.45,1777.16,6999495,INFY.NS
2025-01-29,1791.97,1834.36,1787.6,1827.18,5145155,INFY.NS
2025-01-30,1819.31,1832.95,1791.0,1806.49,7336056,INFY.NS
2025-01-31,1817.22,1842.91,1817.22,1825.77,5820470,INFY.NS
2025-02-01,1826.25,1836.26,1792.94,1798.14,1701402,INFY.NS
2025-02-03,1783.23,1822.61,1779.73,1809.74,4823228,INFY.NS
2025-02-04,1834.7,1856.27,1821.11,1844.22,7334787,INFY.NS
2025-02-05,1851.21,1864.52,1839.85,1842.52,4996744,INFY.NS
2025-02-06,1861.9,1868.7,1845.39,1860.59,4765255,INFY.NS
2025-02-07,1864.13,1868.41,1835.14,1848.93,4126260,INFY.NS
