Date,Open,High,Low,Close,Volume,Symbol
2025-01-29,738.18,745.82,735.04,743.52,9251973,SBIN.NS
2025-01-30,743.62,749.94,739.89,747.59,11085824,SBIN.NS
2025-01-31,749.84,762.24,744.55,757.69,10083763,SBIN.NS
2025-02-01,759.55,763.42,737.34,750.92,9363077,SBIN.NS
2025-02-03,747.78,747.78,738.32,745.97,7862190,SBIN.NS
2025-02-04,751.9,765.87,750.58,763.86,12020807,SBIN.NS
2025-02-05,764.65,766.61,749.94,750.97,13419162,SBIN.NS
2025-02-06,753.86,755.68,735.29,737.44,32745391,SBIN.NS
2025-02-07,744.84,744.94,717.35,722.69,37240692,SBIN.NS
2025-02-10,725.43,729.26,718.96,722.3,12667049,SBIN.NS
2025-02-11,722.93,725.58,712.25,716.71,13017060,SBIN.NS
2025-02-12,718.72,724.16,703.03,718.72,12697743,SBIN.NS
2025-02-13,719.94,722.98,711.86,713.33,12370571,SBIN.NS
2025-02-14,716.56,718.47,702.1,707.93,10417539,SBIN.NS
2025-02-17,704.9,714.41,697.54,713.38,9093600,SBIN.NS
2025-02-18,713.38,713.91,703.23,711.51,8562003,SBIN.NS
2025-02-19,707.84,720.38,707.84,712.98,6766606,SBIN.NS
2025-02-20,710.63,717.1,709.11,715.34,7423268,SBIN.NS
2025-02-21,712.98,717.3,705.83,707.79,6571602,SBIN.NS
2025-02-24,696.51,705.58,696.51,702.3,6912148,SBIN.NS
2025-02-25,704.8,704.8,696.02,696.91,8599635,SBIN.NS
2025-02-27,701.91,703.57,687.3,690.04,12033139,SBIN.NS
2025-02-28,687.1,687.54,669.16,675.24,15780609,SBIN.NS
2025-03-03,676.56,683.67,666.61,681.61,10598479,SBIN.NS
2025-03-04,679.36,704.31,678.48,701.96,14386214,SBIN.NS
2025-03-05,703.43,716.9,702.89,715.97,10409805,SBIN.NS
2025-03-06,721.51,722.25,712.69,717.64,10928847,SBIN.NS
2025-03-07,717.64,720.38,713.67,718.33,7246729,SBIN.NS
2025-03-10,718.33,723.96,712.3,714.55,7400109,SBIN.NS
2025-03-11,710.63,719.6,708.47,715.48,5538789,SBIN.NS
2025-03-12,716.22,722.49,704.9,708.82,5547762,SBIN.NS
2025-03-13,711.61,717.05,710.24,713.52,5908337,SBIN.NS
2025-03-17,714.55,716.86,708.08,708.92,5149563,SBIN.NS
